as_of_date,member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,quote_status
1957-12-31,permno-13354-19570301,13354,DR,"CUE, DR",NATIONAL DISTILLERS & CHEM CORP; QUANTUM CHEMICAL CORP; NATIONAL DISTILLERS PRODS CORP,,1957-03-01,1993-09-30,wrds,ticker_history_requires_override
1957-12-31,permno-20976-19570301,20976,EAL,EAL,EASTERN AIR LINES INC,,1957-03-01,1976-06-30,wrds,auto
1957-12-31,permno-24096-19570301,24096,EAS,"NGE, NEG, EAS",ENERGY EAST CORP; NEW YORK ST ELEC & GAS CORP,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1957-12-31,permno-11826-19570301,11826,EJN,EJN,ENDICOTT JOHNSON CORP,,1957-03-01,1970-06-24,wrds,auto
1957-12-31,permno-11754-19570301,11754,EK,EK,EASTMAN KODAK CO,,1957-03-01,1996-01-02,wrds,auto
1957-12-31,permno-20239-19570301,20239,ELG,ELG,EL PASO CO; EL PASO NATURAL GAS CO,,1957-03-01,1983-11-30,wrds,auto
1957-12-31,permno-23317-19570301,23317,ENE,"INI, NNG, ENE",INTERNORTH INC; NORTHERN NAT GAS CO; ENRON CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-24328-19570301,24328,EQT,EQT,EQUITABLE GAS CO; E Q T CORP; EQUITABLE RESOURCES INC,,1957-03-01,1976-06-30,wrds,reused_symbol_requires_override
1957-12-31,permno-22242-19570301,22242,ERP,ERP,EMERSON RADIO & PHONOGRAPH CORP,,1957-03-01,1966-05-25,wrds,auto
1957-12-31,permno-19713-19570301,19713,ESM,"SWX, ESM",SWIFT & CO; ESMARK INC,,1957-03-01,1984-08-15,wrds,ticker_history_requires_override
1957-12-31,permno-11770-19570301,11770,ET,ET,ELECTRIC AUTOLITE CO,,1957-03-01,1963-06-26,wrds,auto
1957-12-31,permno-22808-19570301,22808,EWB,EWB,BLISS E W CO,,1957-03-01,1968-01-17,wrds,auto
1957-12-31,permno-23683-19570301,23683,FALB,"FAL, FALB",FALSTAFF BREWING CORP,,1957-03-01,1975-06-11,wrds,ticker_history_requires_override
1957-12-31,permno-24088-19570301,24088,FAM,"ARR, FAM",ARISTAR INC; FAMILY FIN CORP,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1957-12-31,permno-19879-19571204,19879,FBD,"FPP, FBD",FIBREBOARD PAPER PRODS CORP; PABCO PRODS INC; FIBREBOARD CORP; PARAFFINE COS INC,,1957-12-04,1978-07-19,wrds,ticker_history_requires_override
1957-12-31,permno-25371-19570301,25371,FBO,FBO,FEDERAL PAPER BOARD INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-22496-19570301,22496,FDP,"FPC, FDP",FLORIDA PWR CORP; FLORIDA PROGRESS CORP,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1957-12-31,permno-18550-19570301,18550,FDS,FDS,FEDERATED DEPARTMENT STORES INC,,1957-03-01,1988-05-04,wrds,reused_symbol_requires_override
1957-12-31,permno-21346-19570301,21346,FFS,FFS,UNION PREMIER FOOD STORES INC; FOOD FAIR STORES INC; FOOD FAIR INC,,1957-03-01,1978-10-04,wrds,auto
1957-12-31,permno-18569-19570301,18569,FIR,FIR,FIRESTONE INC; FIRESTONE TIRE & RUBBER CO,,1957-03-01,1988-05-04,wrds,auto
1957-12-31,permno-15456-19570301,15456,FL,"Z, FL",FOOT LOCKER INC; VENATOR GROUP INC; WOOLWORTH CORP; WOOLWORTH F W CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-20167-19570301,20167,FO,FO,FLINTKOTE CO,,1957-03-01,1980-01-16,wrds,reused_symbol_requires_override
1957-12-31,permno-10225-19570301,10225,FO,"AMB, BEAM, AT, FO",FORTUNE BRANDS INC; AMERICAN BRANDS INC; AMERICAN TOB CO; BEAM INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-11949-19570301,11949,FST,FST,FIRST NATIONAL STORES INC,,1957-03-01,1973-05-30,wrds,auto
1957-12-31,permno-11981-19570301,11981,FT,FT,FREEPORT SULPHUR CO; FREEPORT MINERALS CO; FREEPORT TEX CO,,1957-03-01,1972-09-13,wrds,auto
1957-12-31,permno-21522-19570301,21522,FTR,FTR,FRUEHAUF TRAILER CO; FRUEHAUF CORP,,1957-03-01,1986-10-22,wrds,reused_symbol_requires_override
1957-12-31,permno-18112-19570301,18112,FWC,"FWLT, FWC",FOSTER WHEELER CORP; FOSTER WHEELER LTD; FOSTER WHEELER AG,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-19967-19570301,19967,GBL,GBL,GOEBEL BREWING CO,,1957-03-01,1962-10-24,wrds,auto
1957-12-31,permno-21055-19570301,21055,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,,1957-03-01,1994-09-30,wrds,auto
1957-12-31,permno-12044-19570301,12044,GCR,"CUC, CBO, GCR",GENERAL CIGAR INC; CULBRO CORP,,1957-03-01,1970-06-24,wrds,ticker_history_requires_override
1957-12-31,permno-22007-19570301,22007,GDC,GDC,GARDNER DENVER CO,,1957-03-01,1979-05-02,wrds,auto
1957-12-31,permno-16109-19570301,16109,GF,GF,POSTUM CEREAL CO INC DEL; POSTUM INC; GENERAL FOODS CORP,,1957-03-01,1985-11-06,wrds,auto
1957-12-31,permno-24504-19570301,24504,GFN,GFN,GENERAL FINANCIAL CORP,,1957-03-01,1968-07-30,wrds,auto
1957-12-31,permno-19174-19570301,19174,GH,"GBG, GH",GENERAL BAKING CO; GENERAL HOST CORP,,1957-03-01,1971-08-18,wrds,ticker_history_requires_override
1957-12-31,permno-17144-19570301,17144,GIS,GIS,GENERAL MILLS INC,,1957-03-01,1963-03-13,wrds,reused_symbol_requires_override
1957-12-31,permno-16598-19570301,16598,GK,GK,G K TECHNOLOGIES INC; GENERAL CABLE CORP,,1957-03-01,1981-06-17,wrds,auto
1957-12-31,permno-12079-19570301,12079,GM,GM,GENERAL MOTORS CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-12124-19570301,12124,GMBL,"GI, GMBL",GIMBEL BROTHERS INC; GIMBEL BROS INC,,1957-03-01,1973-08-01,wrds,ticker_history_requires_override
1957-12-31,permno-12183-19570301,12183,GN,GN,GREAT NORTHERN RAILWAY CO,,1957-03-01,1970-03-04,wrds,auto
1957-12-31,permno-21768-19570301,21768,GO,GO,GULF CORP; GULF OIL CORP,,1957-03-01,1984-06-20,wrds,auto
1957-12-31,permno-23464-19570301,23464,GPT,GPT,GENERAL PORTLAND CEM CO; GENERAL PORTLAND INC; GENERAL PORTLAND CEMENT CO,,1957-03-01,1981-12-09,wrds,auto
1957-12-31,permno-22541-19570301,22541,GPU,"GUY, GPU",GENERAL PUBLIC UTILS CORP; G P U INC,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1957-12-31,permno-12140-19570301,12140,GR,GR,GOODRICH CORP; GOODRICH B F CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-25005-19570301,25005,GRA,GRA,GRACE W R & CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-12191-19570301,12191,GSW,GSW,GREAT WESTN SUGAR CO,,1957-03-01,1968-01-15,wrds,auto
1957-12-31,permno-12095-19570301,12095,GSX,"GRS, GSX",GENERAL SIGNAL CORP; GENERAL RY SIGNAL CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-16432-19570301,16432,GT,GT,GOODYEAR TIRE & RUBBER CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-21004-19570301,21004,GTE,"GEN, GTE",G T E CORP; GENERAL TEL CORP; GENERAL TEL & ELECTRS CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-16969-19570301,16969,GTY,GTY,GRANT W T CO,,1957-03-01,1975-10-15,wrds,auto
1957-12-31,permno-12167-19570301,12167,GUX,GUX,GRAND UNION CO; JONES BROTHERS TEA CO,,1957-03-01,1975-12-10,wrds,auto
1957-12-31,permno-20896-19570821,20896,HD,HD,HUDSON BAY MNG & SMLT LTD,,1957-08-21,1983-07-06,wrds,reused_symbol_requires_override
1957-12-31,permno-28484-19570301,28484,HES,"AHC, HES",HESS OIL & CHEM CORP; AMERADA HESS CORP; HESS CORP,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1957-12-31,permno-20124-19570301,20124,HFC,"HI, HFC",HOUSEHOLD FINANCE CORP; HOUSEHOLD INTERNATIONAL INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-17742-19570301,17742,HH,HH,HOUDAILLE HERSHEY CORP; HOUDAILLE INDUSTRIES INC,,1957-03-01,1960-02-24,wrds,auto
1957-12-31,permno-25582-19570301,25582,HI,"HRS, LHX, HI",L3HARRIS TECHNOLOGIES INC; HARRIS CORP; HARRIS SEYBOLD CO; HARRIS INTERTYPE CORP,,1957-03-01,1963-03-13,wrds,ticker_history_requires_override
1957-12-31,permno-19940-19570301,19940,HIR,HIR,WALKER HIRAM GOODERHAM & WORTS,,1957-03-01,1980-04-09,wrds,auto
1957-12-31,permno-17056-19570301,17056,HLN,HLN,HOLLAND FURNACE CO,,1957-03-01,1963-01-16,wrds,auto
1957-12-31,permno-19887-19570301,19887,HLYS,"HLY, HLYS",HOLLY SUGAR CORP,,1957-03-01,1982-10-06,wrds,ticker_history_requires_override
1957-12-31,permno-12319-19570301,12319,HM,HM,HOMESTAKE MINING CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-23077-19570301,23077,HNZ,HNZ,HEINZ H J CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-18016-19570301,18016,HPC,HPC,HERCULES POWDER CO; HERCULES INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-18585-19570301,18585,HPG,HPG,HALL W F PRINTING CO,,1957-03-01,1960-12-14,wrds,auto
1957-12-31,permno-15667-19570301,15667,HPT,"AHP, WYE, HPT",AMERICAN HOME PRODUCTS CORP; WYETH,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-12343-19570301,12343,HW,HW,HOWE SOUND CO DEL; HOWE SOUND CO ME; HOWMET CORP,,1957-03-01,1959-05-27,wrds,reused_symbol_requires_override
1957-12-31,permno-12458-19570301,12458,IAD,"RT, RYI, IAD",INLAND STEEL CO; RYERSON INC; RYERSON TULL INC NEW; INLAND STEEL INDUSTRIES INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-12466-19570301,12466,IC,IC,INSPIRATION CONSOLIDATED CPPR CO,,1957-03-01,1978-08-23,wrds,auto
1957-12-31,permno-15536-19570301,15536,ICR,ICR,ISLAND CREEK COAL CO,,1957-03-01,1968-01-31,wrds,auto
1957-12-31,permno-12511-19570301,12511,IGL,"MKG, IMA, IGL",INTERNATIONAL MINERALS & CHEM CO; IMCERA GROUP INC; INTERNATIONAL AGRIC CORP; MALLINCKRODT INC NEW; MALLINCKRODT GROUP INC,,1957-03-01,1965-01-06,wrds,ticker_history_requires_override
1957-12-31,permno-12394-19570301,12394,IL,IL,ILLINOIS CENT RR CO,,1957-03-01,1963-03-22,wrds,auto
1957-12-31,permno-23720-19570301,23720,ILN,"IPC, ILN",ILLINOIS POWER CO; ILLINOVA CORP,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1957-12-31,permno-21370-19570301,21370,IPR,"IPL, IPR",IPALCO ENTERPRISES INC; INDIANAPOLIS PWR & LT CO,,1957-03-01,1976-06-30,wrds,ticker_history_requires_override
1957-12-31,permno-18278-19570301,18278,ISS,ISS,INTERNATIONAL SHOE CO; INTERCO INC,,1957-03-01,1990-12-04,wrds,auto
1957-12-31,permno-12570-19570301,12570,ITT,"IIN, IT, ITT",I T T INDUSTRIES INC IND; INTERNATIONAL TEL & TELEG CORP; I T T CORP; I T T INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-23384-19570301,23384,JAE,"JAEG, JAE",JAEGER MACHINE CO; JAEGER MACH CO,,1957-03-01,1965-03-03,wrds,ticker_history_requires_override
1957-12-31,permno-18403-19570301,18403,JCP,JCP,PENNEY J C CO INC; PENNEY J C INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-24993-19570301,24993,JEF,JEF,JEFFERSON LAKE SULPHUR CO,,1957-03-01,1964-02-26,wrds,reused_symbol_requires_override
1957-12-31,permno-11068-19570301,11068,JI,JI,CASE J I THRESHING MACH CO; CASE J I CO,,1957-03-01,1970-08-12,wrds,auto
1957-12-31,permno-19510-19570301,19510,JJN,JJN,NEWBERRY J J CO,,1957-03-01,1972-09-13,wrds,auto
1957-12-31,permno-21530-19570301,21530,JL,JL,JONES & LAUGHLIN STL CORP,,1957-03-01,1970-04-22,wrds,auto
1957-12-31,permno-16707-19570301,16707,JM,"MAN, JM",JOHNS MANVILLE CORP; MANVILLE CORP,,1957-03-01,1982-09-15,wrds,ticker_history_requires_override
1957-12-31,permno-21557-19570301,21557,JOY,JOY,JOY MANUFACTURING CO,,1957-03-01,1987-06-24,wrds,reused_symbol_requires_override
1957-12-31,permno-12626-19570301,12626,JWL,"JWT, JWL",JEWEL COMPANIES INC; JEWEL TEA INC,,1957-03-01,1984-11-21,wrds,ticker_history_requires_override
1957-12-31,permno-24635-19570301,24635,KLU,KLU,KAISER ALUMINUM & CHEMICAL CORP; KAISERTECH LTD DE,,1957-03-01,1988-11-02,wrds,auto
1957-12-31,permno-12749-19570301,12749,KM,"KG, KM",K MART CORP; KRESGE S S CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-12706-19570301,12706,KN,KN,KENNECOTT CORP; KENNECOTT COPPER CORP,,1957-03-01,1981-06-24,wrds,auto
1957-12-31,permno-22170-19570821,22170,KOP,KOP,KOPPERS CO,,1957-08-21,1959-03-25,wrds,reused_symbol_requires_override
1957-12-31,permno-12730-19570301,12730,KRA,"ND, KRA",KRAFT INC; NATIONAL DAIRY PRODS CORP; KRAFTCO CORP,,1957-03-01,1980-09-26,wrds,ticker_history_requires_override
1957-12-31,permno-12757-19570301,12757,KSC,KSC,KRESS S H & CO,,1957-03-01,1963-12-04,wrds,auto
1957-12-31,permno-19772-19570301,19772,KSP,KSP,K V P SUTHERLAND PAPER CO; SUTHERLAND PAPER CO,,1957-03-01,1966-05-18,wrds,auto
1957-12-31,permno-12669-19570301,12669,KYR,KYR,KAYSER JULIUS & CO; KAYSER ROTH CORP,,1957-03-01,1975-10-15,wrds,auto
1957-12-31,permno-14429-19570301,14429,L,L,CONSOLIDATED OIL CORP; SINCLAIR CONS OIL CORP; SINCLAIR OIL CORP,,1957-03-01,1969-03-05,wrds,reused_symbol_requires_override
1957-12-31,permno-12888-19570301,12888,LCE,LCE,INTERNATIONAL CEMENT CORP; LONE STAR CEMENT CORP; LONE STAR INDUSTRIES INC,,1957-03-01,1990-12-11,wrds,auto
1957-12-31,permno-12837-19570301,12837,LGT,"LM, LGT",LIGGETT GROUP INC; LIGGETT & MYERS INC; LIGGETT & MYERS TOB CO,,1957-03-01,1980-08-27,wrds,ticker_history_requires_override
1957-12-31,permno-19211-19570301,19211,LIL,LIL,LILY TULIP CUP CORP,,1957-03-01,1968-11-06,wrds,auto
1957-12-31,permno-19756-19570301,19756,LJ,LJ,LIBBY MC NEILL & LIBBY,,1957-03-01,1976-01-14,wrds,auto
1957-12-31,permno-17451-19570301,17451,LKB,LKB,LINK BELT CO,,1957-03-01,1967-06-28,wrds,auto
1957-12-31,permno-12896-19570301,12896,LL,LL,LORILLARD CORP; LORILLARD P CO,,1957-03-01,1968-12-10,wrds,auto
1957-12-31,permno-21178-19570301,21178,LMT,"LK, LMT",LOCKHEED CORP; LOCKHEED AIRCRAFT CORP; LOCKHEED MARTIN CORP,,1957-03-01,1975-12-10,wrds,ticker_history_requires_override
1957-12-31,permno-12909-19570301,12909,LN,LN,LOUISVILLE & NASHVILLE RR CO,,1957-03-01,1971-06-23,wrds,auto
1957-12-31,permno-19107-19570301,19107,LNY,LNY,LANE BRYANT INC,,1957-03-01,1964-02-19,wrds,auto
1957-12-31,permno-16731-19570301,16731,LPT,LPT,LEHIGH PORTLAND CEM CO,,1957-03-01,1977-11-02,wrds,auto
1957-12-31,permno-25056-19570301,25056,LSG,"ENS, LSG",LONE STAR GAS CO; ENSERCH CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-22728-19570301,22728,LST,LST,LOWENSTEIN M & SONS; LOWENSTEIN M & SONS INC; LOWENSTEIN M CORP,,1957-03-01,1985-11-13,wrds,auto
1957-12-31,permno-13063-19570301,13063,M,M,MONTGOMERY WARD & CO; MARCOR INC,,1957-03-01,1976-06-30,wrds,reused_symbol_requires_override
1957-12-31,permno-13100-19570301,13100,MA,"MAY, MA",MAY DEPARTMENT STORES CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-23018-19570301,23018,MAG,MAG,MAGNAVOX CO; MAGNAVOX COMPANY,,1957-03-01,1974-10-16,wrds,auto
1957-12-31,permno-25646-19570301,25646,MCK,"FOR, MCK",MCKESSON CORP; FOREMOST DAIRIES INC; FOREMOST MC KESSON INC,,1957-03-01,1967-07-12,wrds,ticker_history_requires_override
1957-12-31,permno-22461-19570301,22461,MCL,"MMR, MCL",MOORE MCCORMACK LINES INC; MOORE & MCCORMACK CO; MOORE MCCORMACK RESOURCES INC,,1957-03-01,1970-04-22,wrds,ticker_history_requires_override
1957-12-31,permno-19895-19570301,19895,MEA,MEA,MEAD CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-18884-19570301,18884,MF,MF,MARSHALL FIELD & CO IL; MARSHALL FIELD & CO ILL; MARSHALL FIELD & CO DE,,1957-03-01,1982-06-16,wrds,auto
1957-12-31,permno-20263-19570301,20263,MGR,MGR,MCGRAW EDISON CO; MCGRAW ELECTRIC CO,,1957-03-01,1985-05-08,wrds,auto
1957-12-31,permno-23886-19570301,23886,MGW,"RDT, RBI, MGW",MURPHY G W INDS INC; REED ROLLER BIT CO; REED TOOL CO; REED INTL INC,,1957-03-01,1973-05-30,wrds,ticker_history_requires_override
1957-12-31,permno-13012-19570301,13012,MHT,"MSH, MHT",MANHATTAN INDUSTRIES INC; MANHATTAN SHIRT CO,,1957-03-01,1971-12-08,wrds,ticker_history_requires_override
1957-12-31,permno-24627-19570301,24627,MIS,MIS,MISSISSIPPI RIVER FUEL CORP; MISSISSIPPI RIVER CORP; MISSOURI PACIFIC CORP,,1957-03-01,1974-09-11,wrds,reused_symbol_requires_override
1957-12-31,permno-20562-19570301,20562,ML,ML,MARTIN GLENN L CO; MARTIN MARIETTA CORP; MARTIN CO; MARTIN MARIETTA CORP NEW,,1957-03-01,1995-03-15,wrds,auto
1957-12-31,permno-16686-19570301,16686,MLL,MLL,MC CALL CORP,,1957-03-01,1968-07-23,wrds,reused_symbol_requires_override
1957-12-31,permno-24619-19570301,24619,MLT,"ET, MLT",MERGENTHALER LINOTYPE CO; ELTRA CORP; MERGANTHALER LINOTYPE CO,,1957-03-01,1960-12-14,wrds,ticker_history_requires_override
1957-12-31,permno-22023-19570301,22023,MMO,"GWO, MMO",MONARCH MACHINE TOOL CO; GENESIS WORLDWIDE INC,,1957-03-01,1992-07-02,wrds,ticker_history_requires_override
1957-12-31,permno-28513-19570301,28513,MMX,MMX,MAGMA COPPER CO,,1957-03-01,1969-05-14,wrds,auto
1957-12-31,permno-20386-19570301,20386,MNC,MNC,MASONITE CORP,,1957-03-01,1984-05-16,wrds,auto
1957-12-31,permno-21290-19570301,21290,MNP,"MTI, CDD, NOR, TKC, MNP",THIOKOL CORP DEL; NORWICH PHARMACAL CO; CORDANT TECHNOLOGIES INC; MORTON NORWICH PRODS INC DEL; MORTON THIOKOL INC,,1957-03-01,1964-01-29,wrds,ticker_history_requires_override
1957-12-31,permno-22760-19570301,22760,MOH,MOH,MOHASCO CORP; SMITH ALEXANDER & SONS CARPET CO; MOHASCO INDUSTRIES INC; SMITH ALEXANDER INC,,1957-03-01,1988-07-13,wrds,reused_symbol_requires_override
1957-12-31,permno-13135-19570301,13135,MP,"MTYRF, MP",MCINTYRE MINES LTD; MCINTYRE PORCUPINE MINES LTD,,1957-03-01,1964-01-15,wrds,ticker_history_requires_override
1957-12-31,permno-20095-19570301,20095,MPH,MPH,MURPHY G C & CO,,1957-03-01,1976-12-08,wrds,auto
1957-12-31,permno-12941-19570301,12941,MQ,MQ,MACK TRUCKS INC,,1957-03-01,1967-05-17,wrds,auto
1957-12-31,permno-25195-19570301,25195,MQC,MQC,MARQUETTE CEMENT MFG CO; MARQUETTE CO,,1957-03-01,1976-09-22,wrds,auto
1957-12-31,permno-13274-19570301,13274,MRW,MRW,MOTOR WHEEL CORP,,1957-03-01,1964-01-22,wrds,auto
1957-12-31,permno-15544-19570301,15544,MS,MS,MCCRORY STORES CORP; MCCRORY MCLELLAN STORES CORP; MCCRORY CORP,,1957-03-01,1964-01-29,wrds,reused_symbol_requires_override
1957-12-31,permno-22891-19570301,22891,MST,MST,MERCANTILE STORES INC,,1957-03-01,1976-12-08,wrds,reused_symbol_requires_override
1957-12-31,permno-18382-19570301,18382,MTC,"PHA, MTC",MONSANTO CHEMICAL CO; PHARMACIA CORP; MONSANTO CO; MONSANTO CHEMICAL WORKS INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-17881-19570301,17881,MTI,MTI,MOTEC INDS INC; MINNEAPOLIS MOLINE PWR IMPLEMENT; MINNEAPOLIS MOLINE CO,,1957-03-01,1963-01-30,wrds,auto
1957-12-31,permno-20503-19570619,20503,MUB,MUB,MUELLER BRASS CO,,1957-06-19,1965-09-29,wrds,auto
1957-12-31,permno-22680-19570301,22680,MZ,"CMZ, MZ",CINCINNATI MILACRON INC; CINCINNATI MILLING MACHINE CO; MILACRON INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-12976-19570301,12976,MZ,MZ,MACY R H & CO INC,,1957-03-01,1986-07-16,wrds,reused_symbol_requires_override
1957-12-31,permno-12546-19570301,12546,N,N,INCO LTD; INTERNATIONAL NICKEL CO CDA LTD,,1957-03-01,1996-01-02,wrds,auto
1957-12-31,permno-13311-19570301,13311,NAB,"BI, NAB",NABISCO INC; NATIONAL BISCUIT CO,,1957-03-01,1974-05-08,wrds,ticker_history_requires_override
1957-12-31,permno-16803-19570301,16803,NAC,NAC,MC KEESPORT TIN PLATE CO; MC KEESPORT TIN PLATE CORP; NATIONAL CAN CORP,,1957-03-01,1985-05-08,wrds,auto
1957-12-31,permno-16256-19570301,16256,NAS,NAS,CONDE NAST PUBNS INC,,1957-03-01,1965-12-15,wrds,auto
1957-12-31,permno-12503-19570301,12503,NAV,"HR, NAV",INTERNATIONAL HARVESTER CO; NAVISTAR INTERNATIONAL CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-19537-19570301,19537,NC,"NCR, NC",NATIONAL CASH REGISTER CO; N C R CORP,,1957-03-01,1991-09-19,wrds,ticker_history_requires_override
1957-12-31,permno-23499-19570301,23499,NES,NES,NEW ENGLAND ELEC SYS,,1957-03-01,1983-11-30,wrds,auto
1957-12-31,permno-20570-19570301,20570,NG,NG,NATIONAL GYPSUM CO,,1957-03-01,1986-05-07,wrds,auto
1957-12-31,permno-13442-19570301,13442,NKP,NKP,NEW YORK CHICAGO & ST LOUIS RR,,1957-03-01,1964-10-21,wrds,auto
1957-12-31,permno-13303-19570301,13303,NL,"LT, NL",N L INDUSTRIES INC; NATIONAL LEAD CO,,1957-03-01,1994-01-03,wrds,ticker_history_requires_override
1957-12-31,permno-24184-19570301,24184,NMK,NMK,NIAGARA MOHAWK POWER CORP; NIAGARA MOHAWK HOLDINGS INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-21418-19570301,21418,NND,NND,NEWPORT NEWS SHIPBUILDING,,1957-03-01,1968-09-10,wrds,auto
1957-12-31,permno-13573-19570301,13573,NP,NP,NORTHERN PACIFIC RAILWAY CO,,1957-03-01,1970-03-04,wrds,auto
1957-12-31,permno-18948-19570301,18948,NR,"ROK, NV, NR",ROCKWELL INTERNATIONAL CORP; NORTH AMERICAN ROCKWELL CORP; NORTH AMERICAN AVIATION INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-19019-19570301,19019,NS,NS,NATIONAL STEEL CORP,,1957-03-01,1983-09-12,wrds,auto
1957-12-31,permno-22330-19570301,22330,NSU,NSU,NATIONAL SUGAR REFNG CO,,1957-03-01,1969-03-05,wrds,auto
1957-12-31,permno-24539-19570301,24539,OAT,OAT,QUAKER OATS CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-13661-19570301,13661,OI,OI,OWENS ILLINOIS INC; OWENS ILLINOIS GLASS CO; OWENS BOTTLE CO,,1957-03-01,1987-03-25,wrds,reused_symbol_requires_override
1957-12-31,permno-13610-19570301,13610,OLM,"OLN, OLM",OLIN CORP; MATHIESON ALKALI WKS INC; OLIN MATHIESON CHEM CORP; MATHIESON CHEM CORP,,1957-03-01,1975-02-05,wrds,ticker_history_requires_override
1957-12-31,permno-25232-19570301,25232,ONG,"OKE, ONG",ONEOK INC; OKLAHOMA NAT GAS CO; ONEOK INC NEW,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-13637-19570301,13637,OT,OT,OTIS ELEVATOR CO,,1957-03-01,1976-01-14,wrds,auto
1957-12-31,permno-24811-19570301,24811,OWC,"OCF, OWC",OWENS CORNING; OWENS CORNING FIBERGLAS CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-10241-19570301,10241,PA,"AC, PA",AMERICAN CAN CO; PRIMERICA CORP,,1957-03-01,1988-12-21,wrds,ticker_history_requires_override
1957-12-31,permno-13792-19570301,13792,PA,"PC, PA",PENN CENTRAL CO; PENNSYLVANIA RAILROAD CO; PENNSYLVANIA NEW YORK CEN TRN CO,,1957-03-01,1972-09-27,wrds,ticker_history_requires_override
1957-12-31,permno-13696-19570301,13696,PAC,PAC,PACIFIC TELEPHONE & TELEG CO,,1957-03-01,1962-10-17,wrds,reused_symbol_requires_override
1957-12-31,permno-24459-19570301,24459,PBI,PBI,PITNEY BOWES INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-13688-19570301,13688,PCG,PCG,PACIFIC GAS & ELEC CO; P G & E CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-18649-19570703,18649,PCO,"PZS, PZB, BCO, PCO",BRINKS CO; PITTSTON CO,,1957-07-03,1996-01-02,wrds,ticker_history_requires_override
1957-12-31,permno-17806-19570301,17806,PD,PD,PHELPS DODGE CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-20001-19570301,20001,PDC,PDC,PARKE DAVIS & CO,,1957-03-01,1970-11-18,wrds,auto
1957-12-31,permno-22082-19570301,22082,PEL,PEL,PANHANDLE EASTERN PIPE LINE CO; PANENERGY CORP; PANHANDLE EASTERN CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1957-12-31,permno-13805-19570301,13805,PFK,PFK,PENICK & FORD LTD,,1957-03-01,1965-06-16,wrds,auto
