as_of_date,member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,quote_status
1987-12-31,permno-19166-19640220,19166,FMC,FMC,FOOD MACHY CORP; F M C CORP; FOOD MACHY & CHEM CORP,,1964-02-20,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-53858-19760701,53858,FNB,FNB,FIRST CHICAGO CORP,,1976-07-01,1995-11-30,wrds,auto
1987-12-31,permno-10225-19570301,10225,FO,"AMB, BEAM, AT, FO",FORTUNE BRANDS INC; AMERICAN BRANDS INC; AMERICAN TOB CO; BEAM INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-10623-19870423,10623,FRC,"FRBC, FRC",FIRST REPUBLIC BANK S F; FIRST REPUBLIC BANCORP INC,,1987-04-23,1988-04-13,wrds,ticker_history_requires_override
1987-12-31,permno-58296-19750206,58296,FRM,"FMIS, FRM",FIRST MISSISSIPPI CORP,,1975-02-06,1995-10-20,wrds,ticker_history_requires_override
1987-12-31,permno-18112-19570301,18112,FWC,"FWLT, FWC",FOSTER WHEELER CORP; FOSTER WHEELER LTD; FOSTER WHEELER AG,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-26657-19581210,26657,GAP,GAP,GREAT ATLANTIC & PAC TEA INC,,1958-12-10,1996-01-02,wrds,auto
1987-12-31,permno-59010-19860821,59010,GAPS,"GPS, GAPS",GAP STORES INC; GAP INC,,1986-08-21,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-47941-19751211,47941,GCI,"TGNA, GCI",GANNETT CO INC; TEGNA INC,,1975-12-11,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-21055-19570301,21055,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,,1957-03-01,1994-09-30,wrds,auto
1987-12-31,permno-25910-19601228,25910,GEB,GEB,GERBER PRODUCTS CO,,1960-12-28,1994-06-30,wrds,auto
1987-12-31,permno-32205-19870806,32205,GFS,GFS,GIANT FOOD INC,,1987-08-06,1996-01-02,wrds,auto
1987-12-31,permno-17144-19690213,17144,GIS,GIS,GENERAL MILLS INC,,1969-02-13,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-12079-19570301,12079,GM,GM,GENERAL MOTORS CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-22568-19690807,22568,GNB,"GLD, GNB",GOULD INC; NATIONAL BATTERY CO; GOULD NATIONAL BATTERIES INC,,1969-08-07,1988-10-05,wrds,ticker_history_requires_override
1987-12-31,permno-38280-19860724,38280,GNE,"GENE, GNE",GENENTECH INC,,1986-07-24,1990-06-07,wrds,ticker_history_requires_override
1987-12-31,permno-90721-19860123,90721,GOSHA,GOSHA,OSHKOSH B GOSH INC,,1986-01-23,1995-05-26,wrds,auto
1987-12-31,permno-46674-19731115,46674,GPC,GPC,GENUINE PARTS CO,,1973-11-15,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-25160-19850207,25160,GPP,"GNN, GPP",GREAT NORTHERN PAPER CO; GREAT NORTHERN NEKOOSA CORP,,1985-02-07,1990-03-06,wrds,ticker_history_requires_override
1987-12-31,permno-21274-19670427,21274,GQ,GQ,GRUMMAN AIRCRAFT ENGR CORP; GRUMMAN CORP,,1967-04-27,1994-04-15,wrds,auto
1987-12-31,permno-12140-19570301,12140,GR,GR,GOODRICH CORP; GOODRICH B F CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-25005-19570301,25005,GRA,GRA,GRACE W R & CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-23253-19821021,23253,GRL,GRL,GENERAL INSTRUMENT CORP,,1982-10-21,1990-08-13,wrds,reused_symbol_requires_override
1987-12-31,permno-16424-19601026,16424,GS,"G, GS",GILLETTE SAFETY RAZOR CO; GILLETTE CO,,1960-10-26,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-12095-19570301,12095,GSX,"GRS, GSX",GENERAL SIGNAL CORP; GENERAL RY SIGNAL CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-16432-19570301,16432,GT,GT,GOODYEAR TIRE & RUBBER CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-21004-19570301,21004,GTE,"GEN, GTE",G T E CORP; GENERAL TEL CORP; GENERAL TEL & ELECTRS CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-27115-19650617,27115,GWF,GWF,GREAT WESTERN FINANCIAL CORP,,1965-06-17,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-52695-19810514,52695,GWW,GWW,GRAINGER W W INC,,1981-05-14,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-23915-19640220,23915,GXP,"GP, GXP",GEORGIA PACIFIC PLYWOOD CO; GEORGIA PACIFIC CORP; GEORGIA PACIFIC PLYWD & LMBR CO,,1964-02-20,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-40838-19810910,40838,H,"GCN, H",HARCOURT GENERAL INC; GENERAL CINEMA CORP,,1981-09-10,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-52978-19840913,52978,HAS,HAS,HASBRO INC; HASBRO INDUSTRIES INC; HASBRO BRADLEY INC,,1984-09-13,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-27924-19680523,27924,HBJ,"HBW, HBJ",HARCOURT BRACE & WORLD INC; HARCOURT BRACE JOVANOVICH INC,,1968-05-23,1991-11-22,wrds,ticker_history_requires_override
1987-12-31,permno-39765-19730301,39765,HDL,HDL,HANDLEMAN CO,,1973-03-01,1996-01-02,wrds,auto
1987-12-31,permno-28484-19840517,28484,HES,"AHC, HES",HESS OIL & CHEM CORP; AMERADA HESS CORP; HESS CORP,,1984-05-17,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-20124-19570301,20124,HFC,"HI, HFC",HOUSEHOLD FINANCE CORP; HOUSEHOLD INTERNATIONAL INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-25582-19800626,25582,HI,"HRS, LHX, HI",L3HARRIS TECHNOLOGIES INC; HARRIS CORP; HARRIS SEYBOLD CO; HARRIS INTERTYPE CORP,,1980-06-26,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-39669-19700423,39669,HIA,HIA,HOLIDAY INNS INC; HOLIDAY INNS AMER INC; HOLIDAY CORP,,1970-04-23,1990-02-07,wrds,auto
1987-12-31,permno-23309-19700423,23309,HLT,HLT,HILTON HOTELS CORP,,1970-04-23,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-12319-19570301,12319,HM,HM,HOMESTAKE MINING CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-46703-19700625,46703,HMT,"MHS, HST, HMT",MARRIOTT CORP; HOST HOTELS & RESORTS INC; HOST MARRIOTT CORP; HOST MARRIOTT CORP NEW,,1970-06-25,1993-10-11,wrds,ticker_history_requires_override
1987-12-31,permno-22250-19790503,22250,HMX,"HSM, HMX",HART SCHAFFNER & MARX; HARTMARX CORP,,1979-05-03,1995-05-26,wrds,ticker_history_requires_override
1987-12-31,permno-23077-19570301,23077,HNZ,HNZ,HEINZ H J CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-18374-19580102,18374,HON,"MHW, HON",MINNEAPOLIS HONEYWELL REGULATOR; HONEYWELL INC,,1958-01-02,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-21792-19850725,21792,HOU,"CNP, REI, HOU",HOUSTON LIGHTING & POWER CO; CENTERPOINT ENERGY INC; RELIANT ENERGY INC TX; HOUSTON INDUSTRIES INC,,1985-07-25,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-18016-19570301,18016,HPC,HPC,HERCULES POWDER CO; HERCULES INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-15667-19570301,15667,HPT,"AHP, WYE, HPT",AMERICAN HOME PRODUCTS CORP; WYETH,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-49373-19861128,49373,HRB,HRB,BLOCK H & R INC,,1986-11-28,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-51561-19790208,51561,HSP,"HCA, HSP",HOSPITAL CORP AMERICA,,1979-02-08,1989-03-15,wrds,ticker_history_requires_override
1987-12-31,permno-48653-19790208,48653,HUM,"XTC, HUM",EXTENDICARE INC; HUMANA INC,,1979-02-08,1993-03-05,wrds,ticker_history_requires_override
1987-12-31,permno-27828-19741017,27828,HWP,"HPQ, HWP",H P INC; HEWLETT PACKARD CO,,1974-10-17,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-12458-19570301,12458,IAD,"RT, RYI, IAD",INLAND STEEL CO; RYERSON INC; RYERSON TULL INC NEW; INLAND STEEL INDUSTRIES INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-38973-19630325,38973,ICX,"PAS, WH, IL, ICX",WHITMAN CORP; PEPSIAMERICAS INC NEW; ILLINOIS CENT INDUSTRIES INC; WHITMAN CORP NEW; I C INDUSTRIES INC,,1963-03-25,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-26286-19760923,26286,IDL,IDL,IDEAL BASIC INDUSTRIES INC; IDEAL CEMENT CO,,1976-09-23,1989-08-02,wrds,auto
1987-12-31,permno-40272-19760304,40272,IFF,IFF,INTERNATIONAL FLAVORS & FRAG INC,,1976-03-04,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-12511-19750206,12511,IGL,"MKG, IMA, IGL",INTERNATIONAL MINERALS & CHEM CO; IMCERA GROUP INC; INTERNATIONAL AGRIC CORP; MALLINCKRODT INC NEW; MALLINCKRODT GROUP INC,,1975-02-06,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-15747-19720120,15747,IK,IK,INTERLAKE CORP; BY PRODUCTS COKE CORP; INTERLAKE STL CORP; INTERLAKE IRON CORP; INTERLAKE INC,,1972-01-20,1993-07-12,wrds,auto
1987-12-31,permno-43298-19870910,43298,IMSI,IMSI,I M S INTERNATIONAL INC,,1987-09-10,1988-05-25,wrds,auto
1987-12-31,permno-44792-19841108,44792,INGR,INGR,INTERGRAPH CORP,,1984-11-08,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-59328-19761209,59328,INTC,INTC,INTEL CORP,,1976-12-09,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-18278-19570301,18278,ISS,ISS,INTERNATIONAL SHOE CO; INTERCO INC,,1957-03-01,1990-12-04,wrds,auto
1987-12-31,permno-12570-19570301,12570,ITT,"IIN, IT, ITT",I T T INDUSTRIES INC IND; INTERNATIONAL TEL & TELEG CORP; I T T CORP; I T T INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-56573-19860213,56573,ITW,ITW,ILLINOIS TOOL WORKS INC,,1986-02-13,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-42534-19860508,42534,JCI,"JSC, JCI",JOHNSON CONTROLS INC; JOHNSON SERVICE CO,,1986-05-08,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-18403-19570301,18403,JCP,JCP,PENNEY J C CO INC; PENNEY J C INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-46544-19870507,46544,JERR,JERR,JERRICO INC,,1987-05-07,1989-09-20,wrds,auto
1987-12-31,permno-22111-19730531,22111,JNJ,JNJ,JOHNSON & JOHNSON,,1973-05-31,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-48485-19760701,48485,JP,JP,JEFFERSON PILOT CORP,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-48071-19760701,48071,JPM,JPM,MORGAN J P & CO INC,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-61583-19860508,61583,JR,"FJ, JRIV, JR",JAMES RIVER CORP VA; FORT JAMES CORP,,1986-05-08,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-57817-19860807,57817,JWN,"NOBE, JWN",NORDSTROM BEST INC; NORDSTROM INC,,1986-08-07,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-26825-19610426,26825,K,K,KELLOGG CO,,1961-04-26,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-49905-19841025,49905,KATE,"LIZ, LIZC, FNP, KATE",LIZ CLAIBORNE INC; FIFTH & PACIFIC COMPANIES INC; KATE SPADE & CO,,1984-10-25,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-33312-19700423,33312,KB,"SAI, BRO, KB",BROAD INC; SUNAMERICA INC; KAUFMAN & BROAD BLDG CO; KAUFMAN & BROAD INC,,1970-04-23,1989-03-07,wrds,ticker_history_requires_override
1987-12-31,permno-27749-19820812,27749,KEAR,"CTCO, KEAR",KEARNEY & TRECKER CORP; CROSS & TRECKER CORP,,1982-08-12,1991-10-31,wrds,ticker_history_requires_override
1987-12-31,permno-24635-19570301,24635,KLU,KLU,KAISER ALUMINUM & CHEMICAL CORP; KAISERTECH LTD DE,,1957-03-01,1988-11-02,wrds,auto
1987-12-31,permno-12749-19570301,12749,KM,"KG, KM",K MART CORP; KRESGE S S CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-25769-19841004,25769,KMG,KMG,KERR MCGEE OIL INDUSTRIES INC; KERR MCGEE CORP,,1984-10-04,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-48960-19751211,48960,KNI,"KRI, KRN, KNI",KNIGHT RIDDER NEWSPAPERS INC; KNIGHT NEWSPAPERS INC; KNIGHT RIDDER INC,,1975-12-11,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-38551-19751016,38551,KNS,"WCI, KSR, KNS",WARNER COMMUNICATIONS INC; KINNEY SERVICE CORP; KINNEY SERVICES INC; KINNEY NATIONAL SERVICE INC,,1975-10-16,1989-08-02,wrds,ticker_history_requires_override
1987-12-31,permno-22170-19870702,22170,KOP,KOP,KOPPERS CO,,1987-07-02,1988-06-15,wrds,reused_symbol_requires_override
1987-12-31,permno-12888-19570301,12888,LCE,LCE,INTERNATIONAL CEMENT CORP; LONE STAR CEMENT CORP; LONE STAR INDUSTRIES INC,,1957-03-01,1990-12-11,wrds,auto
1987-12-31,permno-53612-19851121,53612,LDG,LDG,LONGS DRUG STORES INC,,1985-11-21,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-64282-19830915,64282,LIMT,"LTD, BBWI, LB, LIMT",LIMITED STORES INC; BATH & BODY WORKS INC; L BRANDS INC; LIMITED INC; LIMITED BRANDS INC,,1983-09-15,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-49606-19850801,49606,LINB,LINB,LIN BROADCASTING CORP,,1985-08-01,1990-03-02,wrds,auto
1987-12-31,permno-26294-19781005,26294,LIT,LIT,LITTON INDUSTRIES INC,,1978-10-05,1994-03-17,wrds,reused_symbol_requires_override
1987-12-31,permno-40053-19760115,40053,LKS,LKS,LUCKY STORES INC,,1976-01-15,1988-06-08,wrds,auto
1987-12-31,permno-64477-19851121,64477,LLE,"REN, SK, RENA, LLE",ROLLINS ENVIRONMENTAL SVCS INC; LAIDLAW ENVIRONMENTAL SVCS INC; SAFETY KLEEN CORP NEW,,1985-11-21,1995-03-31,wrds,ticker_history_requires_override
1987-12-31,permno-33814-19690109,33814,LLX,LLX,LOUISIANA LAND & EXPLORATION CO,,1969-01-09,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-50876-19701119,50876,LLY,LLY,LILLY ELI & CO,,1970-11-19,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-21178-19840719,21178,LMT,"LK, LMT",LOCKHEED CORP; LOCKHEED AIRCRAFT CORP; LOCKHEED MARTIN CORP,,1984-07-19,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-49015-19760701,49015,LNC,LNC,LINCOLN NATIONAL CORP,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-33785-19850905,33785,LOR,LOR,LORAL ELECTRONICS CORP; LORAL CORP,,1985-09-05,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-50156-19860918,50156,LOTS,LOTS,LOTUS DEVELOPMENT CORP,,1986-09-18,1995-07-03,wrds,auto
1987-12-31,permno-61399-19840301,61399,LOWE,"LOW, LOWE",LOWES COMPANIES INC,,1984-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-56223-19741017,56223,LPX,LPX,LOUISIANA PACIFIC CORP,,1974-10-17,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-25056-19570301,25056,LSG,"ENS, LSG",LONE STAR GAS CO; ENSERCH CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-13100-19570301,13100,MA,"MAY, MA",MAY DEPARTMENT STORES CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-26729-19651014,26729,MAC,"MD, MAC",MCDONNELL CO; MCDONNELL DOUGLAS CORP; MCDONNELL AIRCRAFT CORP,,1965-10-14,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-34147-19801120,34147,MAI,MAI,MICROWAVE ASSOCIATION INC; M A COM INC,,1980-11-20,1995-06-30,wrds,auto
1987-12-31,permno-59926-19860612,59926,MANR,"MNR, MANR",MANOR CARE INC,,1986-06-12,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-34032-19810618,34032,MAS,MAS,MASCO CORP,,1981-06-18,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-39538-19820311,39538,MAT,MAT,MATTEL INC,,1982-03-11,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-27086-19670713,27086,MCA,MCA,M C A INC,,1967-07-13,1990-12-28,wrds,auto
1987-12-31,permno-43449-19700625,43449,MCD,MCD,MCDONALDS CORP,,1970-06-25,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-50404-19820624,50404,MCIC,MCIC,M C I COMMUNICATIONS CORP,,1982-06-24,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-62324-19870820,62324,MCL,"MWI, MCL",MOORE CORP LTD; MOORE WALLACE INC,,1987-08-20,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-42796-19680523,42796,MDP,MDP,MEREDITH CORP,,1968-05-23,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-64629-19830103,64629,MDR,MDR,MCDERMOTT INTERNATIONAL INC,,1983-01-03,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-60097-19861023,60097,MDTR,"MDT, MDTR",MEDTRONIC PLC; MEDTRONIC INC,,1986-10-23,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-19895-19570301,19895,MEA,MEA,MEAD CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-26382-19800117,26382,MEE,"FLR, MEE",MASSEY ENERGY CO; FLUOR CORP; FLUOR LTD,,1980-01-17,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-52919-19820408,52919,MER,MER,MERRILL LYNCH PIERCE FENNER; MERRILL LYNCH & CO INC,,1982-04-08,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-48223-19760701,48223,MHC,MHC,MANUFACTURERS HANOVER CORP,,1976-07-01,1991-12-31,wrds,auto
1987-12-31,permno-20562-19570301,20562,ML,ML,MARTIN GLENN L CO; MARTIN MARIETTA CORP; MARTIN CO; MARTIN MARIETTA CORP NEW,,1957-03-01,1995-03-15,wrds,auto
1987-12-31,permno-27027-19601214,27027,MLL,"CRW, MLL",MACMILLAN INC; CROWELL COLLIER & MACMILLAN INC; CROWELL COLLIER PUBG CO,,1960-12-14,1988-11-09,wrds,ticker_history_requires_override
1987-12-31,permno-45751-19870806,45751,MMC,MMC,MARSH & MCLENNAN COS INC; MARLENNAN CORP; MARSH & MCLENNAN INC,,1987-08-06,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-22023-19570301,22023,MMO,"GWO, MMO",MONARCH MACHINE TOOL CO; GENESIS WORLDWIDE INC,,1957-03-01,1992-07-02,wrds,ticker_history_requires_override
1987-12-31,permno-59379-19760701,59379,MNBT,"MEL, MNBT",MELLON BANK CORP; MELLON NATIONAL CORP; MELLON FINANCIAL CORP,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-21290-19870305,21290,MNP,"MTI, CDD, NOR, TKC, MNP",THIOKOL CORP DEL; NORWICH PHARMACAL CO; CORDANT TECHNOLOGIES INC; MORTON NORWICH PRODS INC DEL; MORTON THIOKOL INC,,1987-03-05,1989-06-28,wrds,ticker_history_requires_override
1987-12-31,permno-22760-19570301,22760,MOH,MOH,MOHASCO CORP; SMITH ALEXANDER & SONS CARPET CO; MOHASCO INDUSTRIES INC; SMITH ALEXANDER INC,,1957-03-01,1988-07-13,wrds,reused_symbol_requires_override
1987-12-31,permno-22891-19820617,22891,MST,MST,MERCANTILE STORES INC,,1982-06-17,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-18382-19570301,18382,MTC,"PHA, MTC",MONSANTO CHEMICAL CO; PHARMACIA CORP; MONSANTO CO; MONSANTO CHEMICAL WORKS INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-13119-19601214,13119,MYG,MYG,MAYTAG CORP; MAYTAG CO,,1960-12-14,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-22680-19570301,22680,MZ,"CMZ, MZ",CINCINNATI MILACRON INC; CINCINNATI MILLING MACHINE CO; MILACRON INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-12546-19570301,12546,N,N,INCO LTD; INTERNATIONAL NICKEL CO CDA LTD,,1957-03-01,1996-01-02,wrds,auto
1987-12-31,permno-12503-19570301,12503,NAV,"HR, NAV",INTERNATIONAL HARVESTER CO; NAVISTAR INTERNATIONAL CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-56450-19870423,56450,NBD,"FCN, NBKD, NBD",NATIONAL BANK DETROIT MICH; N B D BANCORP INC; FIRST CHICAGO N B D CORP; NATIONAL DETROIT CORP,,1987-04-23,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-28118-19620425,28118,NC,"NCO, NC",NACCO INDUSTRIES INC; NORTH AMERICAN COAL CORP,,1962-04-25,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-19537-19570301,19537,NC,"NCR, NC",NATIONAL CASH REGISTER CO; N C R CORP,,1957-03-01,1991-09-19,wrds,ticker_history_requires_override
1987-12-31,permno-24205-19760701,24205,NEE,"FPL, NEE",FLORIDA POWER & LIGHT CO; NEXTERA ENERGY INC; F P L GROUP INC,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-21207-19690515,21207,NEM,NEM,NEWMONT GOLDCORP CORP; NEWMONT CORP; NEWMONT MINING CORP,,1969-05-15,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-42550-19870226,42550,NEU,"EY, NEU",NEWMARKET CORP; ETHYL CORP,,1987-02-26,1994-03-10,wrds,ticker_history_requires_override
1987-12-31,permno-17278-19830913,17278,NII,"FOX, AAV, NII",AVATEX CORP; FOXMEYER HEALTH CORP; NATIONAL INTERGROUP INC,,1983-09-13,1994-09-26,wrds,ticker_history_requires_override
1987-12-31,permno-13303-19570301,13303,NL,"LT, NL",N L INDUSTRIES INC; NATIONAL LEAD CO,,1957-03-01,1994-01-03,wrds,ticker_history_requires_override
1987-12-31,permno-24184-19570301,24184,NMK,NMK,NIAGARA MOHAWK POWER CORP; NIAGARA MOHAWK HOLDINGS INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-38703-19760701,38703,NOB,"WFC, NOB",WELLS FARGO & CO NEW; NORTHWEST BANCORPORATION; NORWEST CORP,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-24766-19850613,24766,NOC,NOC,NORTHROP GRUMMAN CORP; NORTHROP CORP; NORTHROP AIRCRAFT INC,,1985-06-13,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-58596-19840809,58596,NOXL,NOXL,NOXELL CORP,,1984-08-09,1989-11-30,wrds,auto
1987-12-31,permno-18948-19570301,18948,NR,"ROK, NV, NR",ROCKWELL INTERNATIONAL CORP; NORTH AMERICAN ROCKWELL CORP; NORTH AMERICAN AVIATION INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-64311-19820603,64311,NSC,NSC,NORFOLK SOUTHERN CORP,,1982-06-03,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-22066-19861204,22066,NSI,"NAS, NLS, NSI",NATIONAL SERVICE INDUSTRIES INC; NATIONAL LINEN SERVICE CORP,,1986-12-04,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-51377-19761209,51377,NSM,NSM,NATIONAL SEMICONDUCTOR CORP,,1976-12-09,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-58640-19801120,58640,NT,"NE, NT",NORTEL NETWORKS CORP NEW; NORTHERN TELECOM LTD; NORTHERN ELECTRIC LTD; NORTEL NETWORKS CORP,,1980-11-20,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-34817-19850418,34817,NUE,NUE,NUCOR CORP; NUCLEAR CORP AMER,,1985-04-18,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-21485-19760115,21485,NWA,NWA,N W A INC; NORTHWEST AIRLINES INC,,1976-01-15,1989-07-26,wrds,auto
1987-12-31,permno-47466-19841123,47466,NYK,"NYT, NYK",NEW YORK TIMES CO,,1984-11-23,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-66018-19831201,66018,NYN,NYN,NYNEX CORP,,1983-12-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-24539-19570301,24539,OAT,OAT,QUAKER OATS CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-34841-19871210,34841,OG,"COV, OG",OGDEN CORP; COVANTA ENERGY CORP,,1987-12-10,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-20394-19730301,20394,OM,OM,OUTBOARD MARINE CORP; OUTBOARD MARINE & MFG CO,,1973-03-01,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-42024-19700423,42024,OMX,"BCC, OMX",BOISE CASCADE CORP; OFFICEMAX INC NEW,,1970-04-23,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-25232-19570301,25232,ONG,"OKE, ONG",ONEOK INC; OKLAHOMA NAT GAS CO; ONEOK INC NEW,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-24811-19570301,24811,OWC,"OCF, OWC",OWENS CORNING; OWENS CORNING FIBERGLAS CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1987-12-31,permno-34833-19821209,34833,OXY,OXY,OCCIDENTAL PETROLEUM CORP,,1982-12-09,1996-01-02,wrds,reused_symbol_requires_override
1987-12-31,permno-10241-19570301,10241,PA,"AC, PA",AMERICAN CAN CO; PRIMERICA CORP,,1957-03-01,1988-12-21,wrds,ticker_history_requires_override
1987-12-31,permno-66026-19831201,66026,PAC,PAC,PACIFIC TELESIS GROUP,,1983-12-01,1996-01-02,wrds,reused_symbol_requires_override
