as_of_date,member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,quote_status
1978-12-31,permno-48397-19760701,48397,AGC,AGC,AMERICAN GENERAL CORP; AMERICAN GENERAL INS CO,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-24555-19570301,24555,AGM,AGM,AMALGAMATED SUGAR CO,,1957-03-01,1982-10-06,wrds,auto
1978-12-31,permno-10153-19770630,10153,AH,AH,ALLIS CHALMERS MFG CO; ALLIS CHALMERS CORP,,1977-06-30,1987-07-08,wrds,reused_symbol_requires_override
1978-12-31,permno-56266-19730531,56266,AHM,"AHMN, AHM",AHMANSON H F & CO,,1973-05-31,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-27190-19720914,27190,AHS,AHS,AMERICAN HOSPITAL SUPPLY CORP,,1972-09-14,1985-11-20,wrds,auto
1978-12-31,permno-24264-19570301,24264,AL,AL,ALCAN INC; ALCAN ALUMINUM LTD; ALUMINUM LTD,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-17304-19570301,17304,ALS,ALS,ALLIED STORES CORP; HAHN DEPT STORES INC,,1957-03-01,1987-01-07,wrds,auto
1978-12-31,permno-15763-19570301,15763,AMF,AMF,AMERICAN MACH & FDRY CO; A M F INC,,1957-03-01,1985-10-09,wrds,auto
1978-12-31,permno-10321-19570301,10321,AMO,AMO,NASH KELVINATOR CORP; AMERICAN MOTORS CORP; NASH MOTORS CO,,1957-03-01,1987-08-05,wrds,auto
1978-12-31,permno-27051-19670413,27051,AMP,AMP,A M P INC,,1967-04-13,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-21020-19570301,21020,AMR,"AAL, AMR",A M R CORP DEL; AMERICAN AIRLINES GROUP INC; AMERICAN AIRLS INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-10057-19570301,10057,AMT,"NCM, AMT",ACME CLEVELAND CORP NEW; NATIONAL ACME CO; ACME CLEVELAND CORP,,1957-03-01,1992-07-02,wrds,ticker_history_requires_override
1978-12-31,permno-10161-19570301,10161,AMX,AMX,AMERICAN METAL CLIMAX INC; AMERICAN METAL LTD; AMAX INC,,1957-03-01,1993-11-12,wrds,auto
1978-12-31,permno-19553-19570301,19553,AN,"SN, AN",STANDARD OIL CO IND; AMOCO CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-24141-19570301,24141,ANR,"ANG, ANR",AMERICAN NAT GAS CO; AMERICAN NATURAL GAS CO; AMERICAN NATURAL RESOURCE CO,,1957-03-01,1985-05-22,wrds,ticker_history_requires_override
1978-12-31,permno-18315-19570301,18315,APC,"AHP, SGI, SGIB, APC",ALPHA PORTLAND INDS INC; ALPHA PORTLAND CEM CO; SLATTERY GROUP INC,,1957-03-01,1982-09-15,wrds,ticker_history_requires_override
1978-12-31,permno-10364-19570301,10364,AR,AR,AMERICAN SMLT & REFNG CO; ASARCO INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-39271-19680912,39271,ARA,ARA,A R A SERVICES INC; AUTOMATIC RETAILERS AMER INC,,1968-09-12,1984-12-26,wrds,auto
1978-12-31,permno-10604-19570301,10604,ARC,"AFI, ARC",ATLANTIC REFNG CO; ATLANTIC RICHFIELD CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-17566-19570301,17566,AS,AS,AMERICAN ROLLING ML CO; ARMCO STL CORP; ARMCO INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-26649-19680808,26649,ASA,ASA,AMERICAN SOUTH AFRICAN INVT LTD; A S A GOLD & PRECIOUS METALS LTD; A S A LTD; A S A BERMUDA LTD,,1968-08-08,1989-08-02,wrds,auto
1978-12-31,permno-17558-19570301,17558,ASC,ASC,AMERICAN STORES CO; ACME MKTS INC,,1957-03-01,1979-07-27,wrds,reused_symbol_requires_override
1978-12-31,permno-10479-19780302,10479,ASR,ASR,AMERICAN SUGAR CO; AMSTAR CORP; AMERICAN SUGAR REFNG CO,,1978-03-02,1984-02-15,wrds,reused_symbol_requires_override
1978-12-31,permno-10372-19570301,10372,AST,AST,AMERICAN RADIATOR CO; AMERICAN STANDARD INC; AMERICAN RADIATOR & STD SAN CORP,,1957-03-01,1988-04-27,wrds,auto
1978-12-31,permno-40416-19670518,40416,AVP,AVP,AVON PRODUCTS INC,,1967-05-18,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-25662-19570301,25662,AXO,"ANK, AXO",AKZONA INC; AMERICAN ENKA CORP,,1957-03-01,1982-09-15,wrds,ticker_history_requires_override
1978-12-31,permno-59176-19760701,59176,AXP,"AEXP, AXP",AMERICAN EXPRESS CO,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-59408-19760701,59408,BAC,"NCB, NCNB, NB, BAC",BANK OF AMERICA CORP; NATIONSBANK CORP; N C N B CORP; BANKAMERICA CORP NEW,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-58827-19760701,58827,BAC,"BAMR, BAM, BAC",BANKAMERICA CORP,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-27887-19720914,27887,BAX,BAX,BAXTER TRAVENOL LABS INC; BAXTER INTERNATIONAL INC; BAXTER LABS INC,,1972-09-14,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-44273-19760115,44273,BBL,BBL,BLUE BELL INC,,1976-01-15,1984-11-21,wrds,auto
1978-12-31,permno-10874-19730301,10874,BC,BC,BRUNSWICK CORP; BRUNSWICK BALKE COLLENDER CO,,1973-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-46877-19750612,46877,BCR,BCR,BARD C R INC,,1975-06-12,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-20220-19760115,20220,BDK,BDK,BLACK & DECKER CORP; BLACK & DECKER MFG CO,,1976-01-15,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-39642-19720914,39642,BDX,BDX,BECTON DICKINSON & CO,,1972-09-14,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-25697-19770303,25697,BEC,BEC,BECKMAN INSTRUMENTS INC,,1977-03-03,1982-03-10,wrds,reused_symbol_requires_override
1978-12-31,permno-50534-19740221,50534,BEL,BEL,BELDEN CORP,,1974-02-21,1980-12-17,wrds,reused_symbol_requires_override
1978-12-31,permno-53786-19750814,53786,BFI,BFI,BROWNING FERRIS INDUSTRIES INC,,1975-08-14,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-10866-19570301,10866,BG,"BWS, CAL, BG",BROWN SHOE INC; CALERES INC; BROWN SHOE CO INC NEW; BROWN SHOE CO INC; BROWN GROUP INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-24221-19570301,24221,BGE,"CEG, BGE",CONSOLIDATED GAS ELEC LT & PWR; BALTIMORE GAS & ELECTRIC CO; CONSTELLATION ENERGY GROUP INC,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-17961-19680404,17961,BGG,BGG,BRIGGS & STRATTON CORP,,1968-04-04,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-10890-19570301,10890,BGH,"UIS, BGH",BURROUGHS ADDING MACH CO; BURROUGHS CORP; UNISYS CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-40352-19730802,40352,BHS,"CHH, EMP, BHS",EMPORIUM CAPWELL CO CA; BROADWAY HALE STORES INC NEW; CARTER HAWLEY HALE STORES INC,,1973-08-02,1991-02-12,wrds,ticker_history_requires_override
1978-12-31,permno-51772-19760701,51772,BKB,"FB, BKB",BANKBOSTON CORP; BANK OF BOSTON CORP; FIRST NATIONAL BOSTON CORP,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-57488-19750206,57488,BKI,BKI,BEKER INDUSTRIES CORP,,1975-02-06,1985-10-23,wrds,auto
1978-12-31,permno-28134-19620110,28134,BKO,BKO,BAKER INTERNATIONAL CORP; BAKER OIL TOOLS INC,,1962-01-10,1987-04-08,wrds,auto
1978-12-31,permno-43772-19780720,43772,BMS,BMS,BEMIS CO INC,,1978-07-20,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-16571-19570301,16571,BN,BN,BORDEN CO; BORDEN INC,,1957-03-01,1994-12-20,wrds,auto
1978-12-31,permno-50227-19700305,50227,BNI,BNI,BURLINGTON NORTHERN SANTA FE CP; BURLINGTON NORTHERN INC,,1970-03-05,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-19377-19570301,19377,BNL,BNL,BENEFICIAL LN CORP; BENEFICIAL INDL LN CORP; BENEFICIAL FIN CO; BENEFICIAL CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-42606-19680404,42606,BNS,BNS,BROWN & SHARPE MFG CO; B N S CO,,1968-04-04,1992-07-02,wrds,auto
1978-12-31,permno-17590-19570301,17590,BOR,BOR,BORG WARNER CORP,,1957-03-01,1987-08-05,wrds,auto
1978-12-31,permno-14883-19570301,14883,BP,"UCC, BP",UNION BAG CAMP PAPER CORP; UNION BAG & PAPER CORP; UNION CAMP CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-17953-19570301,17953,BRY,BRY,BEATRICE CREAMERY CO; BEATRICE FOODS CO; BEATRICE CO,,1957-03-01,1986-04-23,wrds,auto
1978-12-31,permno-10786-19570301,10786,BS,BS,BETHLEHEM STEEL CORP,,1957-03-01,1996-01-02,wrds,auto
1978-12-31,permno-48354-19760701,48354,BT,BT,BANKERS TRUST NY CORP; BANKERS TRUST CORP,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-10823-19570301,10823,BU,"KSE, BU",KEYSPAN ENERGY CORP; BROOKLYN UNION GAS CO,,1957-03-01,1983-11-30,wrds,ticker_history_requires_override
1978-12-31,permno-59184-19760701,59184,BUD,"ABUD, BUD",ANHEUSER BUSCH INC; ANHEUSER BUSCH COS INC,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-20677-19570301,20677,BUR,BUR,BURLINGTON MILLS CORP; BURLINGTON INDUSTRIES INC,,1957-03-01,1987-09-09,wrds,auto
1978-12-31,permno-29911-19660519,29911,BWN,BWN,BROWN CO,,1966-05-19,1980-11-19,wrds,auto
1978-12-31,permno-10751-19570301,10751,BX,BX,BENDIX CORP; BENDIX AVIATION CORP; STROMBERG CARBURETOR CO AMER INC,,1957-03-01,1983-02-02,wrds,reused_symbol_requires_override
1978-12-31,permno-16651-19570301,16651,BY,"BCW, BY",BUCYRUS ERIE CO; BECOR WESTERN INC,,1957-03-01,1987-12-09,wrds,ticker_history_requires_override
1978-12-31,permno-11260-19570301,11260,C,C,CHRYSLER CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-21979-19570301,21979,CBE,CBE,COOPER INDUSTRIES LTD; COOPER INDUSTRIES PLC; COOPER INDUSTRIES INC; COOPER BESSEMER CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-57250-19760701,57250,CBK,"CIL, CBK",CONTINENTAL ILL CORP; CONTINENTAL BANK CORP,,1976-07-01,1984-10-03,wrds,ticker_history_requires_override
1978-12-31,permno-28505-19670518,28505,CBM,CBM,CHESEBROUGH PONDS INC,,1967-05-18,1987-02-11,wrds,auto
1978-12-31,permno-15368-19570301,15368,CBS,"WX, CBS",C B S CORP; WESTINGHOUSE ELECTRIC CORP; WESTINGHOUSE ELECTRIC & MFG CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-20730-19570301,20730,CBS,CBS,COLUMBIA BROADCASTING SYS INC; C B S INC,,1957-03-01,1995-11-24,wrds,reused_symbol_requires_override
1978-12-31,permno-30330-19661006,30330,CCB,CCB,CAPITAL CITIES ABC INC; CAPITAL CITIES COMMUNICATIONS IN; CAPITAL CITIES BROADCASTING CORP,,1966-10-06,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-47079-19760701,47079,CCI,"FNC, CCI",CITICORP; FIRST NATIONAL CITY CORP,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-17726-19570301,17726,CCK,CCK,CROWN CORK & SEAL CO INC; CROWN CORK & SEAL INC; CROWN HOLDINGS INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-38914-19690522,38914,CEN,"CDA, CEN",CONTROL DATA CORP MN; CONTROL DATA CORP DE; CERIDIAN CORP; CERIDIAN CORP NEW,,1969-05-22,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-10989-19570301,10989,CFG,"BFO, CPC, CFG",CORN PRODUCTS CO; BESTFOODS; C P C INTERNATIONAL INC; CORN PRODUCTS REFINING CO,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-11340-19570301,11340,CG,CG,COLUMBIA GAS & ELEC CO; COLUMBIA GAS SYS INC; COLUMBIA ENERGY GROUP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-11164-19570301,11164,CGG,CGG,CHICAGO PNEUMATIC TOOL CO,,1957-03-01,1986-12-17,wrds,auto
1978-12-31,permno-59221-19760701,59221,CGN,"CGEN, CGN",CONNECTICUT GENERAL INS CORP; CONNECTICUT GENERAL CORP,,1976-07-01,1982-04-07,wrds,ticker_history_requires_override
1978-12-31,permno-11447-19570301,11447,CH,"CCC, CH",CONTINENTAL CAN INC; CONTINENTAL GROUP INC,,1957-03-01,1984-10-03,wrds,ticker_history_requires_override
1978-12-31,permno-16758-19570301,16758,CH,"CEH, CH",CUTLER HAMMER INC; CUTLER HAMMER MFG CO,,1957-03-01,1979-01-10,wrds,ticker_history_requires_override
1978-12-31,permno-21119-19570301,21119,CHB,"RCB, CHB",CHAIN BELT CO; REX CHAINBELT INC; REXNORD INC,,1957-03-01,1987-05-06,wrds,ticker_history_requires_override
1978-12-31,permno-43502-19760318,43502,CHI,CHI,CROUSE HINDS CO,,1976-03-18,1981-05-13,wrds,auto
1978-12-31,permno-47896-19760701,47896,CHL,"CMB, JPM, CHL",CHASE MANHATTAN CORP NEW; JPMORGAN CHASE & CO; J P MORGAN CHASE & CO; CHEMICAL BANKING CORP; CHEMICAL NEW YORK CORP,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-26622-19630829,26622,CHM,CHM,CHAMPION SPARK PLUG CO,,1963-08-29,1989-05-10,wrds,auto
1978-12-31,permno-59205-19771117,59205,CHU,"CHUR, CHU",CHURCHS FRIED CHICKEN INC,,1977-11-17,1989-03-01,wrds,ticker_history_requires_override
1978-12-31,permno-59192-19760701,59192,CHUB,"CB, CHUB",CHUBB CORP,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-46658-19760701,46658,CIC,CIC,CONTINENTAL CORP,,1976-07-01,1995-05-09,wrds,auto
1978-12-31,permno-10970-19570301,10970,CIT,CIT,COMMERCIAL INVESTMENT TRUST CO; C I T FINANCIAL CORP,,1957-03-01,1980-02-13,wrds,auto
1978-12-31,permno-18446-19570301,18446,CKL,CKL,CLARK EQUIPMENT CO,,1957-03-01,1995-05-19,wrds,auto
1978-12-31,permno-11471-19570301,11471,CLL,CLL,CONOCO INC; CONTINENTAL OIL CO; MARLAND OIL CO,,1957-03-01,1981-10-14,wrds,auto
1978-12-31,permno-11295-19570301,11295,CLU,CLU,CLUETT PEABODY & CO INC,,1957-03-01,1986-01-22,wrds,auto
1978-12-31,permno-46578-19690116,46578,CLX,CLX,CLOROX CO,,1969-01-16,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-41718-19760701,41718,CMB,CMB,CHASE MANHATTAN CORP; CHASE MANHATTAN BANK NY,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-30365-19770519,30365,CMK,CMK,CARNATION CO,,1977-05-19,1985-01-30,wrds,auto
1978-12-31,permno-47626-19760701,47626,CNA,"CAF, CNA",C N A FINANCIAL CORP,,1976-07-01,1994-03-01,wrds,ticker_history_requires_override
1978-12-31,permno-41929-19760701,41929,CNF,"CNW, CNF",CONSOLIDATED FREIGHTWAYS INC; C N F INC; CNF TRANSPORTATION INC; CON WAY INC,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-21821-19570301,21821,CNG,CNG,CONSOLIDATED NATURAL GAS CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-11156-19570301,11156,CO,CO,CHESSIE SYSTEM INC; CHESAPEAKE & OHIO RAILWAY CO,,1957-03-01,1980-11-05,wrds,auto
1978-12-31,permno-24707-19570301,24707,COE,COE,CONE MILLS CORP,,1957-03-01,1984-04-11,wrds,auto
1978-12-31,permno-40854-19670720,40854,COX,COX,COX BROADCASTING CORP; COX COMMUNICATION INC,,1967-07-20,1985-07-31,wrds,auto
1978-12-31,permno-53081-19760701,53081,CPH,"PVN, CPH",CAPITAL HOLDING CORP; PROVIDIAN CORP,,1976-07-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-19297-19570301,19297,CPS,CPS,COLUMBIA PICTURES INDS INC; COLUMBIA PICTURES CORP; COLUMBIA PICTURES INDS INC DE,,1957-03-01,1982-06-23,wrds,auto
1978-12-31,permno-20204-19570301,20204,CR,CR,CRANE HOLDINGS CO; CRANE CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-27342-19651021,27342,CRF,CRF,COPELAND REFRIG CORP; COPELAND CORP,,1965-10-21,1981-08-12,wrds,auto
1978-12-31,permno-25478-19640116,25478,CRK,CRK,CAMPBELL RED LAKE MINES LTD,,1964-01-16,1987-08-19,wrds,auto
1978-12-31,permno-22533-19601214,22533,CRR,CRR,CARRIER CORP,,1960-12-14,1979-07-25,wrds,reused_symbol_requires_override
1978-12-31,permno-24571-19570301,24571,CS,CS,CITIES SERVICE CO,,1957-03-01,1982-12-08,wrds,reused_symbol_requires_override
1978-12-31,permno-18999-19570301,18999,CSP,CSP,COMBUSTION ENGINEERING INC; COMBUSTION ENGR SUPERHEATER INC; SUPERHEATER CO,,1957-03-01,1989-12-15,wrds,auto
1978-12-31,permno-23851-19570301,23851,CSR,CSR,CENTRAL & SOUTH WEST CORP,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-39335-19720928,39335,CTH,"CTC, CTH",CONTINENTAL TELECOM INC; CONTEL CORP; CONTINENTAL INDEPENDENT TEL CO; CONTINENTAL TELEPHONE CORP; CONTINENTAL TELEPHONE CO,,1972-09-28,1983-11-30,wrds,ticker_history_requires_override
1978-12-31,permno-53831-19770331,53831,CTX,CTX,CENTEX CORP,,1977-03-31,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-47052-19720928,47052,CTX,"CTU, CNT, CTX",CENTRAL TEL & UTILS CORP; CENTEL CORP,,1972-09-28,1983-11-30,wrds,ticker_history_requires_override
1978-12-31,permno-41080-19650107,41080,CUM,"CMI, CUM",CUMMINS INC; CUMMINS ENGINE INC,,1965-01-07,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-42657-19770120,42657,CYM,CYM,CYPRUS MINES CORP,,1977-01-20,1979-10-10,wrds,reused_symbol_requires_override
1978-12-31,permno-19027-19570301,19027,CZ,CZ,CELANESE CORP; CELANESE CORP AMER,,1957-03-01,1987-02-25,wrds,auto
1978-12-31,permno-26112-19680201,26112,DAL,DAL,DELTA AIR LINES INC,,1968-02-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-11607-19570301,11607,DCN,DCN,SPICER MFG CO; DANA CORP,,1957-03-01,1996-01-02,wrds,auto
1978-12-31,permno-19916-19570301,19916,DCS,"VO, DCS",DISTILLERS CORP SEAGRAMS LTD; SEAGRAM LTD,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-11703-19570301,11703,DD,DD,DU PONT E I DE NEMOURS & CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-43916-19751016,43916,DEC,DEC,DIGITAL EQUIPMENT CORP,,1975-10-16,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-11658-19570301,11658,DEL,"CFF, DEL",CALIFORNIA PACKING CORP; DEL MONTE CORP,,1957-03-01,1979-02-07,wrds,ticker_history_requires_override
1978-12-31,permno-42526-19720914,42526,DEN,"DRI, DEN",DENNYS RESTAURANTS INC; DENNYS INC,,1972-09-14,1985-01-30,wrds,ticker_history_requires_override
1978-12-31,permno-10559-19570301,10559,DG,DG,ASSOCIATED DRY GOODS CORP,,1957-03-01,1986-10-08,wrds,reused_symbol_requires_override
1978-12-31,permno-16336-19730301,16336,DHI,"IQ, DHI",DUNHILL INTERNATIONAL INC; QUESTOR CORP,,1973-03-01,1982-10-20,wrds,ticker_history_requires_override
1978-12-31,permno-19254-19570301,19254,DI,DI,DRESSER INDUSTRIES INC; DRESSER MANUFACTURING CO; DRESSER S R MANUFACTURING CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-26403-19760701,26403,DIS,DIS,DISNEY WALT CO; DISNEY WALT PRODUCTIONS,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-11690-19570301,11690,DM,DM,DOME MINES LTD,,1957-03-01,1987-08-19,wrds,auto
1978-12-31,permno-16029-19681107,16029,DN,DN,DIAMOND INTERNATIONAL CORP; DIAMOND MATCH CO; DIAMOND NATIONAL CORP; DIAMOND GARDNER CORP,,1968-11-07,1982-11-17,wrds,auto
1978-12-31,permno-22648-19570301,22648,DOC,DOC,DOCTOR PEPPER CO,,1957-03-01,1984-02-29,wrds,reused_symbol_requires_override
1978-12-31,permno-20626-19570301,20626,DOW,DOW,DOW CHEMICAL CO,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-58990-19780504,58990,DOWJ,"DJ, DOWJ",DOW JONES & CO INC,,1978-05-04,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-13354-19570301,13354,DR,"CUE, DR",NATIONAL DISTILLERS & CHEM CORP; QUANTUM CHEMICAL CORP; NATIONAL DISTILLERS PRODS CORP,,1957-03-01,1993-09-30,wrds,ticker_history_requires_override
1978-12-31,permno-27959-19760701,27959,DUK,DUK,DUKE ENERGY CORP NEW; DUKE POWER CO; DUKE ENERGY CORP,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-31659-19760701,31659,EAF,"EMY, EAF",EMERY AIR FGHT CORP,,1976-07-01,1989-04-05,wrds,ticker_history_requires_override
1978-12-31,permno-31536-19731115,31536,ECH,ECH,ECHLIN MANUFACTURING CO; ECHLIN INC,,1973-11-15,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-40141-19751211,40141,ECK,ECK,ECKERD DRUGS FLA INC; ECKERD JACK CORP,,1975-12-11,1986-05-07,wrds,auto
1978-12-31,permno-26075-19660929,26075,EFU,EFU,EASTERN ENTERPRISES; EASTERN GAS & FUEL ASSOCIATE,,1966-09-29,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-11754-19570301,11754,EK,EK,EASTMAN KODAK CO,,1957-03-01,1996-01-02,wrds,auto
1978-12-31,permno-20239-19570301,20239,ELG,ELG,EL PASO CO; EL PASO NATURAL GAS CO,,1957-03-01,1983-11-30,wrds,auto
1978-12-31,permno-22103-19650107,22103,EMR,EMR,EMERSON ELECTRIC CO; EMERSON ELECTRIC MFG CO,,1965-01-07,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-23317-19570301,23317,ENE,"INI, NNG, ENE",INTERNORTH INC; NORTHERN NAT GAS CO; ENRON CORP,,1957-03-01,1996-01-02,wrds,ticker_history_requires_override
1978-12-31,permno-38041-19750814,38041,EQU,"WFI, EQU",WHEELABRATOR FRYE INC; EQUITY CORP,,1975-08-14,1983-02-02,wrds,ticker_history_requires_override
1978-12-31,permno-19713-19570301,19713,ESM,"SWX, ESM",SWIFT & CO; ESMARK INC,,1957-03-01,1984-08-15,wrds,ticker_history_requires_override
1978-12-31,permno-55386-19750814,55386,EVT,EVT,ENVIROTECH CORP,,1975-08-14,1982-03-10,wrds,auto
1978-12-31,permno-17435-19700423,17435,EVY,EVY,EVANS PRODUCTS CO; EVANS AUTO LOADING INC,,1970-04-23,1984-04-11,wrds,auto
1978-12-31,permno-25371-19570301,25371,FBO,FBO,FEDERAL PAPER BOARD INC,,1957-03-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-27297-19650617,27297,FCF,FCF,FIRST CHARTER FINL CORP,,1965-06-17,1983-08-10,wrds,auto
1978-12-31,permno-28169-19761209,28169,FCI,FCI,FAIRCHILD CAMERA & INSTR CORP,,1976-12-09,1979-07-25,wrds,auto
1978-12-31,permno-18550-19570301,18550,FDS,FDS,FEDERATED DEPARTMENT STORES INC,,1957-03-01,1988-05-04,wrds,reused_symbol_requires_override
1978-12-31,permno-50956-19760701,50956,FG,FG,U S F & G CORP; UNITED STATES FID & GTY CO,,1976-07-01,1996-01-02,wrds,reused_symbol_requires_override
1978-12-31,permno-18569-19570301,18569,FIR,FIR,FIRESTONE INC; FIRESTONE TIRE & RUBBER CO,,1957-03-01,1988-05-04,wrds,auto
